canonical_org_id,org_name,metric_name,wave_date,value,value_max,n_records,is_outlier
org_008,EcoPulse Technologies,funding_total,2025-04,100000.0,100000.0,1,False
org_008,EcoPulse Technologies,health_hygiene_engaged,2025-04,0.0,0.0,1,False
org_008,EcoPulse Technologies,health_hygiene_impact,2025-04,1000.0,1000.0,1,False
org_008,EcoPulse Technologies,health_hygiene_informed,2025-04,1000.0,1000.0,1,False
org_008,EcoPulse Technologies,health_hygiene_outcomes,2025-04,1000.0,1000.0,1,False
org_008,EcoPulse Technologies,health_hygiene_societal,2025-04,1000.0,1000.0,1,False
org_008,EcoPulse Technologies,monthly_revenue,2023,10000.0,10000.0,1,False
org_008,EcoPulse Technologies,monthly_revenue,2025-10,10000.0,10000.0,1,False
org_008,EcoPulse Technologies,nps_recommend,2025-04,8.0,8.0,1,False
org_008,EcoPulse Technologies,pct_women_reached,2025-10,50.0,50.0,1,False
org_008,EcoPulse Technologies,runway_months,2025-04,0.0,0.0,1,False
org_035,EcoSprout Enterprises,beneficiaries_reached,2025-2026,127500.0,127500.0,1,False
org_035,EcoSprout Enterprises,business_perf_rating,2025-2026,4.0,4.0,1,False
org_035,EcoSprout Enterprises,business_perf_rating,2026-05,9.0,9.0,1,False
org_035,EcoSprout Enterprises,confidence_rating,2025-2026,4.0,4.0,1,False
org_035,EcoSprout Enterprises,customer_count,2026-05,74500.0,74500.0,1,False
org_035,EcoSprout Enterprises,fte_count,2026-05,15.0,15.0,1,False
org_035,EcoSprout Enterprises,funding_total,2025-2026,1000000.0,1000000.0,1,False
org_035,EcoSprout Enterprises,funding_total,2026-05,0.0,0.0,1,False
org_035,EcoSprout Enterprises,health_hygiene_engaged,2026-05,4200.0,4200.0,1,False
org_035,EcoSprout Enterprises,health_hygiene_impact,2026-05,129850.0,129850.0,1,False
